id,name,batch,type,address,publish,age,location
7-234,西皇姑庵遗址,第七批,古遗址,山东省青岛市胶州市,文物保护单位,新石器时代、西周,"119.705211,36.081661"
7-235,西吴寺遗址,第七批,古遗址,山东省济宁市兖州市,文物保护单位,新石器时代、周,"116.631663,35.687531"
7-236,赵家庄遗址,第七批,古遗址,山东省青岛市胶州市,文物保护单位,新石器时代、东周,"119.828021,36.100138"
7-237,魏家庄遗址,第七批,古遗址,山东省潍坊市临朐县,文物保护单位,新石器时代、东周,"118.786609,36.435641"
7-238,杭头遗址,第七批,古遗址,山东省日照市莒县,文物保护单位,新石器时代、春秋、战国、汉,"118.858398,35.534106"
7-239,五村遗址,第七批,古遗址,山东省东营市广饶县,文物保护单位,新石器时代、战国、汉,"118.426966,37.057773"
7-240,小谷城故城遗址,第七批,古遗址,山东省临沂市兰山区,文物保护单位,新石器时代、汉,"118.347731,35.051734"
7-241,丰台盐业遗址群,第七批,古遗址,山东省潍坊市寒亭区,文物保护单位,新石器时代、汉、魏、金、元,"119.187384,37.036123"
7-242,照格庄遗址,第七批,古遗址,山东省烟台市牟平区,文物保护单位,夏、商,"121.613939,37.371473"
7-243,大辛庄遗址,第七批,古遗址,山东省济南市历城区,文物保护单位,商,"117.104461,36.723435"
7-244,南河崖盐业遗址群,第七批,古遗址,山东省东营市广饶县,文物保护单位,商周,"118.728550,37.260312"
7-245,陈庄—唐口遗址,第七批,古遗址,山东省淄博市高青县,文物保护单位,西周至战国,"117.798654,37.074210"
7-246,杨家盐业遗址群,第七批,古遗址,山东省滨州市沾化县,文物保护单位,周,"117.974300,37.636884"
7-247,牟国故城遗址,第七批,古遗址,山东省莱芜市钢城区,文物保护单位,周至汉,"117.811604,36.059393"
7-248,鄫国故城遗址,第七批,古遗址,山东省临沂市苍山县,文物保护单位,周、汉,"117.916290,34.888269"
7-249,杞国故城遗址,第七批,古遗址,山东省潍坊市坊子区,文物保护单位,春秋至汉,"119.166485,36.654448"
7-250,南武城故城遗址,第七批,古遗址,山东省临沂市平邑县,文物保护单位,春秋至南北朝,"117.625616,35.186187"
7-251,费县故城遗址,第七批,古遗址,山东省临沂市费县,文物保护单位,春秋、汉、北魏,"117.977325,35.265961"
7-252,西沙埠遗址,第七批,古遗址,山东省青岛市莱西市,文物保护单位,战国至汉,"120.466977,36.845147"
7-253,琅琊台遗址,第七批,古遗址,山东省青岛市胶南市,文物保护单位,秦,"119.909864,35.648581"
7-254,昌邑故城址,第七批,古遗址,山东省菏泽市巨野县,文物保护单位,西汉,"116.127269,35.136603"
7-255,祓国都城遗址,第七批,古遗址,山东省青岛市胶州市,文物保护单位,汉,"120.033382,36.264680"
7-256,青州龙兴寺遗址,第七批,古遗址,山东省潍坊市青州市,文物保护单位,南北朝至明,"118.442672,36.646290"
7-257,磁村瓷窑址,第七批,古遗址,山东省淄博市淄川区,文物保护单位,唐至元,"117.850223,36.618813"
7-258,板桥镇遗址,第七批,古遗址,山东省青岛市胶州市,文物保护单位,宋至清,"120.079145,36.251867"
7-259,萧城遗址,第七批,古遗址,山东省聊城市冠县,文物保护单位,宋,"115.428340,36.626954"
7-260,土桥闸遗址,第七批,古遗址,山东省聊城市东昌府区,文物保护单位,明,"115.988491,36.434645"
7-261,七里坪遗址,第七批,古遗址,河南省洛阳市栾川县,文物保护单位,旧石器时代,"111.649366,33.782096"
7-262,北窑遗址,第七批,古遗址,河南省洛阳市瀍河区,文物保护单位,旧石器时代,"112.491687,34.692959"
7-263,灵井“许昌人”遗址,第七批,古遗址,河南省许昌市许昌县,文物保护单位,旧石器时代,"113.714330,34.052735"
7-264,杏花山与小空山遗址,第七批,古遗址,河南省南阳市南召县,文物保护单位,旧石器时代,"112.668512,33.472853"
7-265,李家沟遗址,第七批,古遗址,河南省郑州市新密市,文物保护单位,旧石器时代至新石器时代,"113.572154,34.479772"
7-266,尚岗杨遗址,第七批,古遗址,河南省郑州市管城区,文物保护单位,新石器时代,"113.677548,34.754500"
7-267,后庄王遗址,第七批,古遗址,河南省郑州市中原区,文物保护单位,新石器时代,"113.612850,34.748257"
7-268,青台遗址,第七批,古遗址,河南省郑州市荥阳市,文物保护单位,新石器时代,"113.406812,34.887891"
7-269,秦王寨遗址,第七批,古遗址,河南省郑州市荥阳市,文物保护单位,新石器时代,"113.349930,34.945772"
7-270,人和寨遗址,第七批,古遗址,河南省郑州市新郑市,文物保护单位,新石器时代,"113.650424,34.427617"
7-271,土门遗址,第七批,古遗址,河南省洛阳市伊川县,文物保护单位,新石器时代,"112.454192,34.395601"
7-272,桥北村遗址,第七批,古遗址,河南省洛阳市嵩县,文物保护单位,新石器时代,"112.137606,34.184918"
7-273,西王村遗址,第七批,古遗址,河南省洛阳市洛宁县,文物保护单位,新石器时代,"111.598537,34.355296"
7-274,白营遗址,第七批,古遗址,河南省安阳市汤阴县,文物保护单位,新石器时代,"114.438433,35.938741"
7-275,不召寨遗址,第七批,古遗址,河南省三门峡市渑池县,文物保护单位,新石器时代,"111.755890,34.823362"
7-276,徐堡古城址,第七批,古遗址,河南省焦作市温县,文物保护单位,新石器时代,"113.095490,35.034451"
7-277,许由寨遗址,第七批,古遗址,河南省许昌市鄢陵县,文物保护单位,新石器时代,"114.074046,34.032904"
7-278,刘庄遗址,第七批,古遗址,河南省许昌市鄢陵县,文物保护单位,新石器时代,"114.082069,34.041379"
7-279,阿岗寺遗址,第七批,古遗址,河南省漯河市舞阳县,文物保护单位,新石器时代,"113.609286,33.437877"
7-280,黄山遗址,第七批,古遗址,河南省南阳市卧龙区,文物保护单位,新石器时代,"112.617661,33.080164"
7-281,太子岗遗址,第七批,古遗址,河南省南阳市邓州市,文物保护单位,新石器时代,"112.291833,32.845172"
7-282,造律台遗址,第七批,古遗址,河南省商丘市永城市,文物保护单位,新石器时代,"116.449500,33.929291"
7-283,董桥遗址,第七批,古遗址,河南省驻马店市西平县,文物保护单位,新石器时代,"113.758835,33.394497"
7-284,台子寺遗址,第七批,古遗址,河南省驻马店市驿城区,文物保护单位,新石器时代,"113.993914,32.973054"
7-285,天堂寺遗址,第七批,古遗址,河南省驻马店市汝南县,文物保护单位,新石器时代,"114.432300,32.786439"
7-286,段寨遗址,第七批,古遗址,河南省周口市郸城县,文物保护单位,新石器时代,"115.125549,33.606238"
7-287,西金城遗址,第七批,古遗址,河南省焦作市博爱县,文物保护单位,新石器时代,"113.114775,35.106126"
7-288,李楼遗址,第七批,古遗址,河南省平顶山市汝州市,文物保护单位,新石器时代至夏,"112.993233,34.145907"
7-289,花地嘴遗址,第七批,古遗址,河南省郑州市巩义市,文物保护单位,新石器时代至夏,"113.073671,34.806548"
7-290,煤山遗址,第七批,古遗址,河南省平顶山市汝州市,文物保护单位,新石器时代至夏,"112.843784,34.164721"
7-291,曲梁遗址,第七批,古遗址,河南省郑州市新密市,文物保护单位,新石器时代至夏、商、汉,"113.604070,34.528780"
7-292,商村遗址,第七批,古遗址,河南省焦作市武陟县,文物保护单位,新石器时代至商、周,"113.550425,35.078647"
7-293,娘娘寨遗址,第七批,古遗址,河南省郑州市荥阳市,文物保护单位,新石器时代至周,"113.435886,34.831893"
7-294,段岗遗址,第七批,古遗址,河南省开封市杞县,文物保护单位,新石器时代至春秋,"114.770967,34.544215"
7-295,小李庄遗址,第七批,古遗址,河南省平顶山市宝丰县,文物保护单位,新石器时代至南北朝,"113.034714,33.835401"
7-296,稍柴遗址,第七批,古遗址,河南省郑州市巩义市,文物保护单位,新石器时代、夏,"112.924746,34.704055"
7-297,大赉店遗址,第七批,古遗址,河南省鹤壁市淇滨区,文物保护单位,新石器时代、商,"114.278455,35.737017"
7-298,西水坡遗址,第七批,古遗址,河南省濮阳市濮阳县,文物保护单位,新石器时代、东周、汉,"115.002890,35.700245"
7-299,文集遗址,第七批,古遗址,河南省平顶山市叶县,文物保护单位,新石器时代、金、元,"113.149440,33.530999"
7-300,八里桥遗址,第七批,古遗址,河南省南阳市方城县,文物保护单位,夏,"112.994303,33.222487"
7-301,南洼遗址,第七批,古遗址,河南省郑州市登封市,文物保护单位,夏商至唐宋,"112.806182,34.407911"
7-302,望京楼遗址,第七批,古遗址,河南省郑州市新郑市,文物保护单位,夏、商,"113.728590,34.449806"
7-303,南顿故城,第七批,古遗址,河南省周口市项城市,文物保护单位,夏、商、汉,"114.848944,33.438993"
7-304,柘城孟庄遗址,第七批,古遗址,河南省商丘市柘城县,文物保护单位,商,"115.251108,34.073306"
7-305,琉璃阁遗址,第七批,古遗址,河南省新乡市辉县市,文物保护单位,商周至汉,"113.805468,35.462313"
7-306,邘国故城,第七批,古遗址,河南省焦作市沁阳市,文物保护单位,商、周、汉,"112.919410,35.177763"
7-307,蒋国故城,第七批,古遗址,河南省信阳市淮滨县,文物保护单位,西周至战国,"115.419538,32.473258"
7-308,祭伯城遗址,第七批,古遗址,河南省郑州市郑东新区,文物保护单位,周,"113.748079,34.768165"
7-309,濮阳卫国故城,第七批,古遗址,河南省濮阳市濮阳县,文物保护单位,周,"115.029078,35.712193"
7-310,洛阳东周王城,第七批,古遗址,河南省洛阳市西工区和涧西区,文物保护单位,东周,"112.423383,34.652525"
7-311,华阳故城,第七批,古遗址,河南省郑州市新郑市,文物保护单位,东周,"113.720342,34.562947"
7-312,鄢国故城,第七批,古遗址,河南省许昌市鄢陵县,文物保护单位,东周,"114.177400,34.102332"
7-313,十二连城,第七批,古遗址,河南省许昌市长葛市,文物保护单位,东周,"113.819888,34.194136"
7-314,京城古城址,第七批,古遗址,河南省郑州市荥阳市,文物保护单位,东周,"113.404900,34.650472"
7-315,苑陵故城,第七批,古遗址,河南省郑州市新郑市,文物保护单位,东周、秦、汉,"113.740529,34.395562"
7-316,父城遗址,第七批,古遗址,河南省平顶山市宝丰县,文物保护单位,东周、汉,"113.255021,33.850156"
7-317,葛陵故城,第七批,古遗址,河南省驻马店市新蔡县,文物保护单位,东周、汉,"114.812493,32.880233"
7-318,启封故城,第七批,古遗址,河南省开封市开封县,文物保护单位,春秋,"114.441327,34.756921"
7-319,沈国故城,第七批,古遗址,河南省驻马店市平舆县,文物保护单位,春秋至汉,"114.590852,33.138426"
7-320,刘国故城,第七批,古遗址,河南省洛阳市偃师市,文物保护单位,春秋、汉,"112.789535,34.727220"
7-321,舞钢冶铁遗址群,第七批,古遗址,河南省平顶山市舞钢市,文物保护单位,战国至汉,"113.532576,33.309073"
7-322,宜阳韩都故城,第七批,古遗址,河南省洛阳市宜阳县,文物保护单位,战国、秦、汉,"111.964170,34.496313"
7-323,汉霸二王城,第七批,古遗址,河南省郑州市荥阳市,文物保护单位,秦,"113.345218,34.800355"
7-324,新安函谷关,第七批,古遗址,河南省洛阳市新安县,文物保护单位,西汉,"112.178645,34.717999"
7-325,铁生沟冶铁遗址,第七批,古遗址,河南省郑州市巩义市,文物保护单位,汉,"113.041188,34.619390"
7-326,芒砀山汉代礼制建筑基址,第七批,古遗址,河南省商丘市永城市,文物保护单位,汉,"116.503513,34.188696"
7-327,柘城故城,第七批,古遗址,河南省商丘市柘城县,文物保护单位,汉,"115.305843,34.091045"
7-328,汉魏许都故城,第七批,古遗址,河南省许昌市许昌县,文物保护单位,汉、魏,"113.822869,34.124729"
7-329,沙门城址,第七批,古遗址,河南省新乡市延津县,文物保护单位,汉、宋、金,"114.104591,35.278673"
7-330,大运河商丘南关码头遗址,第七批,古遗址,河南省商丘市睢阳区,文物保护单位,隋至宋,"115.613548,34.366624"
7-331,邓窑遗址,第七批,古遗址,河南省南阳市内乡县,文物保护单位,唐至元,"111.849392,33.044865"
7-332,密县瓷窑遗址,第七批,古遗址,河南省郑州市新密市,文物保护单位,唐、宋,"113.390891,34.539443"
7-333,宋陵采石场,第七批,古遗址,河南省洛阳市偃师市,文物保护单位,北宋,"112.789535,34.727220"
7-334,严和店窑址,第七批,古遗址,河南省平顶山市汝州市,文物保护单位,宋,"112.793292,34.075929"
7-335,长阳人遗址,第七批,古遗址,湖北省宜昌市长阳土家族自治县,文物保护单位,旧石器时代,"111.207242,30.472763"
7-336,梅铺猿人遗址,第七批,古遗址,湖北省十堰市郧县,文物保护单位,旧石器时代,"111.155261,33.000173"
7-337,黄龙洞遗址,第七批,古遗址,湖北省十堰市郧西县,文物保护单位,旧石器时代,"109.487178,33.185240"
7-338,桂花树遗址,第七批,古遗址,湖北省荆州市松滋市,文物保护单位,新石器时代,"111.895653,29.992540"
7-339,叶家庙遗址,第七批,古遗址,湖北省孝感市孝南区,文物保护单位,新石器时代,"113.910958,30.916874"
7-340,城河遗址,第七批,古遗址,湖北省荆门市沙洋县,文物保护单位,新石器时代,"112.426666,30.581805"
7-341,龙王山遗址,第七批,古遗址,湖北省荆门市东宝区,文物保护单位,新石器时代,"112.201493,31.051852"
7-342,大路铺遗址,第七批,古遗址,湖北省黄石市阳新县,文物保护单位,新石器时代、商、周,"115.080925,29.924212"
7-343,七里河遗址,第七批,古遗址,湖北省十堰市房县,文物保护单位,新石器时代、周、汉,"110.706043,32.060412"
7-344,毛家咀遗址,第七批,古遗址,湖北省黄冈市蕲春县,文物保护单位,西周,"115.437008,30.225964"
7-345,安居遗址,第七批,古遗址,湖北省随州市随县,文物保护单位,周、汉,"113.205947,31.745252"
7-346,草店坊城遗址,第七批,古遗址,湖北省孝感市孝昌县,文物保护单位,周、汉,"113.998010,31.258159"
7-347,郭家岗遗址,第七批,古遗址,湖北省襄樊市宜城市,文物保护单位,东周,"112.185700,31.669894"
7-348,孙郭胡城址,第七批,古遗址,湖北省咸宁市咸安区,文物保护单位,战国,"114.262881,29.884655"
7-349,南襄城遗址,第七批,古遗址,湖北省宜昌市远安县,文物保护单位,战国至汉,"111.515721,31.295549"
7-350,新店土城遗址,第七批,古遗址,湖北省咸宁市赤壁市,文物保护单位,战国、西汉,"113.718363,29.620521"
